URL,Company Name,Sector,LTP,P/E Ratio,Market Cap,Enterprise Value,No. of Shares,P/B Ratio,Face Value,Div. Yield,Book Value (TTM),CASH,DEBT,Promoter Holding,EPS (TTM),Sales Growth
https://ticker.finology.in/company/BALAJITELE,Balaji Telefilms Ltd.,"Film Production, Distribution & Entertainment",79.38,N/A,81.43,77.7,143.63,0.67,2,"0
                                %",118.14,37.21 Cr.,76.42 Cr.,34.21 %,3.24,11.92
https://ticker.finology.in/company/AURIONPRO,Aurionpro Solutions Ltd.,IT - Software,1715.95,N/A,1769.85,1704.9,1989.95,9.53,10,"0.15
                                %",180.15,216.15 Cr.,62.95 Cr.,26.88 %,9.92,38.66
https://ticker.finology.in/company/SHILPAMED,Shilpa Medicare Ltd.,Pharmaceuticals & Drugs,768.15,N/A,777.45,759.6,959.95,2.79,1,"0
                                %",275.24,3.13 Cr.,142.55 Cr.,44.33 %,7.29,25.06
https://ticker.finology.in/company/IRBINVIT,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found
https://ticker.finology.in/company/APEX,Apex Frozen Foods Ltd.,Aquaculture,239.25,N/A,249.9,238.1,324.25,1.52,10,"0.84
                                %",157.74,9.86 Cr.,106.89 Cr.,72.62 %,1.52,-24.87
https://ticker.finology.in/company/AFFORDABLE,Affordable Robotic & Automation Ltd.,Engineering,647.05,N/A,657,643.95,845.8,6.9,10,"0
                                %",93.84,3.22 Cr.,46.22 Cr.,55.65 %,5.4,32.62
https://ticker.finology.in/company/KUANTUM,Kuantum Papers Ltd.,Paper & Paper Products,127.00,N/A,130,127,193,0.95,1,"2.36
                                %",133.59,77.93 Cr.,512.5 Cr.,70.3 %,16.52,-7.5
https://ticker.finology.in/company/DELTACORP,Delta Corp Ltd.,Miscellaneous,111.65,N/A,112.75,111.5,159.75,1.18,1,"1.12
                                %",94.68,40.5 Cr.,0 Cr.,33.26 %,7.92,7
https://ticker.finology.in/company/VPRPL,Vishnu Prakash R Punglia Ltd.,Engineering - Construction,288.05,N/A,294.2,287.15,345.85,4.73,10,"0
                                %",60.93,90.7 Cr.,395.52 Cr.,67.81 %,9.87,26.14
https://ticker.finology.in/company/CCCL,Consolidated Construction Consortium Ltd.,Engineering - Construction,15.66,N/A,15.72,15.66,28.68,7.1,2,"0
                                %",2.21,12.48 Cr.,36.89 Cr.,62.39 %,18.04,-5.49
https://ticker.finology.in/company/GULFOILLUB,Gulf Oil Lubricants India Ltd.,Lubricants,1211.00,N/A,1211.7,1186.05,1510,4.35,2,"2.97
                                %",278.57,706.3 Cr.,329.31 Cr.,67.22 %,68.77,9.5
https://ticker.finology.in/company/ORBTEXP,Orbit Exports Ltd.,Textile,227.20,N/A,239,225.25,306.4,2.52,10,"0
                                %",90.05,12.91 Cr.,17.5 Cr.,66.16 %,12.9,0.62
https://ticker.finology.in/company/INDTERRAIN,Indian Terrain Fashions Ltd.,Textile,48.25,N/A,51,48.25,85.65,1.3,2,"0
                                %",37.12,28.84 Cr.,93.82 Cr.,34.24 %,-8.95,-8.94
https://ticker.finology.in/company/MANAKALUCO,Manaksia Aluminium Company Ltd.,Aluminium & Aluminium Products,29.42,N/A,31.99,29.25,45.55,1.46,1,"0.24
                                %",20.1,11.93 Cr.,172.23 Cr.,72.86 %,0.79,-10.46
https://ticker.finology.in/company/IRFC,Indian Railway Finance Corporation Ltd.,Finance Term Lending,146.20,N/A,147.8,145.95,229.05,3.71,10,"1.03
                                %",39.38,26644.58 Cr.,6412.55 Cr.,86.36 %,4.98,12.32
https://ticker.finology.in/company/EXCELINDUS,Excel Industries Ltd.,Pesticides & Agrochemicals,1271.00,N/A,1291.95,1270.85,1745,1.28,5,"0.43
                                %",990.71,11.82 Cr.,0 Cr.,52.57 %,60.35,-24.19
https://ticker.finology.in/company/TARMAT,Tarmat Ltd.,Engineering - Construction,79.30,N/A,84.9,79.3,152.89,1.22,10,"0
                                %",64.79,5.71 Cr.,10.47 Cr.,33.24 %,-0.53,-44.76
https://ticker.finology.in/company/3MINDIA,3M India Ltd.,Diversified,30538.00,N/A,31200,30375,41000,20.66,10,"2.24
                                %",1478.47,1118.07 Cr.,0 Cr.,75 %,502.5,5.18
https://ticker.finology.in/company/PARADEEP,Paradeep Phosphates Ltd.,Fertilizers,112.00,N/A,113.25,110.8,119.5,2.43,10,"0.45
                                %",46.12,118.02 Cr.,3994.38 Cr.,56.08 %,4.45,-13.23
https://ticker.finology.in/company/HTMEDIA,HT Media Ltd.,Printing And Publishing,22.63,N/A,23.3,22.39,36.85,0.75,2,"0
                                %",30.27,51.33 Cr.,703.46 Cr.,69.51 %,-2.35,-1.53
https://ticker.finology.in/company/GMRP&UI,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found,No data found
https://ticker.finology.in/company/PHOENIXLTD,The Phoenix Mills Ltd.,Construction - Real Estate,1695.50,N/A,1733.95,1687.15,2068.15,11.63,2,"0.29
                                %",145.74,3.1 Cr.,719.91 Cr.,47.27 %,9.31,-2.27
https://ticker.finology.in/company/HUHTAMAKI,Huhtamaki India Ltd.,Plastic Products,278.40,N/A,279.15,273,451.5,1.77,2,"1.8
                                %",157.43,312.04 Cr.,200 Cr.,67.73 %,53.45,-14.53
https://ticker.finology.in/company/ARIHANTCAP,Arihant Capital Markets Ltd.,Finance - Stock Broking,101.15,N/A,102.6,99.3,124.9,3.13,1,"0.49
                                %",32.35,228.94 Cr.,65.84 Cr.,69.81 %,7.34,73.07
https://ticker.finology.in/company/HUBTOWN,Hubtown Ltd.,Construction - Real Estate,265.00,N/A,274.25,263.05,342.15,1.38,10,"0
                                %",192.52,41.37 Cr.,393.7 Cr.,28.81 %,2.51,-3.86
https://ticker.finology.in/company/RML,Rane (Madras) Ltd.,Auto Ancillary,866.20,N/A,883.5,866.2,1525.75,5.2,10,"0
                                %",166.51,19.39 Cr.,700.7 Cr.,72.65 %,9.27,0.88
https://ticker.finology.in/company/SUNDRMFAST,Sundram Fasteners Ltd.,Fasteners,1077.90,N/A,1077.9,1060,1504.1,6.54,1,"0.64
                                %",164.9,15.36 Cr.,376.04 Cr.,46.95 %,24.32,-0.32
https://ticker.finology.in/company/INDBANK,Indbank Merchant Banking Services Ltd.,Finance - Stock Broking,46.53,N/A,47.94,46.53,60.7,2.31,10,"0
                                %",20.16,24.92 Cr.,9 Cr.,64.84 %,2.31,36.37
https://ticker.finology.in/company/INVENTURE,Inventure Growth & Securities Ltd.,Finance - Stock Broking,2.09,N/A,2.1,2.06,3.77,0.97,1,"0
                                %",2.16,46.41 Cr.,6.06 Cr.,26.4 %,0.06,65.45
https://ticker.finology.in/company/GICRE,General Insurance Corporation of India,Insurance,473.25,N/A,483.6,456.35,525,2.05,5,"2.11
                                %",231.31,24388.88 Cr.,0 Cr.,82.4 %,40.23,-25.21
https://ticker.finology.in/company/BLUEDART,Blue Dart Express Ltd.,Courier  Services,7002.45,N/A,7449.95,6970,9483.85,11.13,10,"0.36
                                %",628.88,165.79 Cr.,0 Cr.,75 %,113.75,1.85
https://ticker.finology.in/company/VARROC,Varroc Engineering Ltd.,Auto Ancillary,588.20,N/A,594.85,580.2,717,9.21,1,"0
                                %",63.83,59.97 Cr.,1246.95 Cr.,75 %,28.36,15.09
https://ticker.finology.in/company/IMFA,Indian Metals & Ferro Alloys Ltd.,Ferro & Silica Manganese,847.20,N/A,857.95,835.95,998.4,1.98,10,"3.54
                                %",428.02,96.76 Cr.,168.23 Cr.,58.69 %,81.69,3.88
https://ticker.finology.in/company/MOL,Meghmani Organics Ltd.,Chemicals,77.81,N/A,81.49,77.65,116,1.26,1,"0
                                %",61.64,17.51 Cr.,599.68 Cr.,49.33 %,-1,-39.77
https://ticker.finology.in/company/MASTEK,Mastek Ltd.,IT - Software,2937.40,N/A,2952,2861,3375,10.29,5,"0.65
                                %",285.33,8.68 Cr.,49.59 Cr.,36.23 %,42.79,18.92
https://ticker.finology.in/company/ZEEMEDIA,Zee Media Corporation Ltd.,TV Broadcasting & Software Production,17.83,N/A,18.39,17.51,26.29,2.66,1,"0
                                %",6.7,0.45 Cr.,134.93 Cr.,1.62 %,-1.53,-11.46
https://ticker.finology.in/company/APTUS,Aptus Value Housing Finance India Ltd.,Finance - Housing,302.55,N/A,305.75,301.2,401.7,4.24,2,"1.49
                                %",71.32,1087.83 Cr.,480.62 Cr.,53.91 %,10.15,17.13
https://ticker.finology.in/company/SETCO,Setco Automotive Ltd.,Auto Ancillary,18.72,N/A,19.31,18.72,21.2,3.3,2,"0
                                %",5.67,1.23 Cr.,69.4 Cr.,59.25 %,0.08,0.63
https://ticker.finology.in/company/IONEXCHANG,Ion Exchange (India) Ltd.,Engineering - Industrial Equipments,654.00,N/A,657.2,640.3,767,8.33,1,"0.23
                                %",78.55,534.97 Cr.,47.23 Cr.,25.92 %,14.83,15.2
https://ticker.finology.in/company/BDL,Bharat Dynamics Ltd.,Defence,1195.00,N/A,1218.65,1174.55,1794.7,11.79,5,"0.44
                                %",101.36,4228.48 Cr.,4.34 Cr.,74.93 %,15.1,-4.83
https://ticker.finology.in/company/HPL,HPL Electric & Power Ltd.,Electric Equipment,535.50,N/A,549.15,530.2,694.3,4.02,10,"0.19
                                %",133.07,51.12 Cr.,581.14 Cr.,72.66 %,9.49,16.96
https://ticker.finology.in/company/FOODSIN,Foods & Inns Ltd.,Consumer Food,116.35,N/A,117.85,115.25,178.05,1.65,1,"0.26
                                %",70.56,37.9 Cr.,462.96 Cr.,25.47 %,3.82,1.65
https://ticker.finology.in/company/PNGJL,PN Gadgil Jewellers Ltd.,Retailing,697.80,N/A,706.45,681.6,843.8,0,10,"0
                                %",0,46.54 Cr.,262.31 Cr.,83.11 %,4.07,78.39
https://ticker.finology.in/company/ASHAPURMIN,Ashapura Minechem Ltd.,Mining & Minerals,385.55,N/A,397.9,382,472.4,13.83,2,"0
                                %",27.89,21.35 Cr.,44.71 Cr.,47.7 %,15.01,49.6
https://ticker.finology.in/company/FLAIR,Flair Writing Industries Ltd.,Printing & Stationery,305.85,N/A,307.9,294.85,368,3.41,5,"0
                                %",89.82,234.12 Cr.,35.66 Cr.,78.59 %,10.58,1.64
https://ticker.finology.in/company/ALKYLAMINE,Alkyl Amines Chemicals Ltd.,Chemicals,1835.90,N/A,1870.95,1825.9,2730,7.16,2,"0.54
                                %",256.56,31.38 Cr.,0.64 Cr.,71.96 %,32.89,-14.41
https://ticker.finology.in/company/GALAPREC,Gala Precision Engineering Ltd.,Engineering - Industrial Equipments,1309.10,N/A,1480.8,1290.65,1480.8,0,10,"0
                                %",0,11.71 Cr.,58.53 Cr.,55.44 %,13.58,13.99
https://ticker.finology.in/company/UPL,UPL Ltd.,Pesticides & Agrochemicals,501.70,N/A,509,498.5,599.49,3.84,2,"0.2
                                %",130.7,192 Cr.,1827 Cr.,32.52 %,1.59,-40.23
https://ticker.finology.in/company/FSL,Firstsource Solutions Ltd.,BPO/ITeS,367.90,N/A,369.8,356.75,391.5,10.31,10,"0.95
                                %",35.69,51.8 Cr.,7.43 Cr.,53.66 %,5.23,16.39
https://ticker.finology.in/company/UNITEDTEA,The United Nilgiri Tea Estates Company Ltd.,Tea/Coffee,543.25,N/A,559.8,535,615.05,1.27,10,"0.5
                                %",429.08,7.18 Cr.,0 Cr.,49.79 %,35.01,0.43
https://ticker.finology.in/company/SNOWMAN,Snowman Logistics Ltd.,Logistics,71.75,N/A,73.57,71.35,91.55,2.97,10,"1.39
                                %",24.15,9.46 Cr.,95.95 Cr.,47.61 %,0.53,20.53
https://ticker.finology.in/company/BOSCHLTD,Bosch Ltd.,Auto Ancillary,34006.45,N/A,34713.05,34006.45,39052,7.87,10,"1.1
                                %",4318.83,2592.7 Cr.,0 Cr.,70.54 %,706.59,12.04
https://ticker.finology.in/company/VINYLINDIA,Vinyl Chemicals (India) Ltd.,Trading,335.00,N/A,341,335,478.15,5.37,1,"2.01
                                %",62.4,6.19 Cr.,0.49 Cr.,50.41 %,13.37,-41.04
https://ticker.finology.in/company/KPEL,KP Energy Ltd.,Engineering - Construction,525.85,N/A,548.8,517.8,673.75,15.56,5,"0.1
                                %",33.79,23.3 Cr.,149.28 Cr.,45.01 %,11.24,7.73
https://ticker.finology.in/company/BOMDYEING,Bombay Dyeing And Manufacturing Company Ltd.,Textile,192.35,N/A,195.5,190.45,256.25,1.6,2,"0.62
                                %",120.09,478.2 Cr.,2.75 Cr.,53.57 %,170.85,-36.85
https://ticker.finology.in/company/WELSPUNLIV,Welspun Living Ltd.,Textile,156.30,N/A,159.4,154.65,213.1,4.03,1,"0.06
                                %",38.75,133.82 Cr.,1930.14 Cr.,66.24 %,5.86,28.38
https://ticker.finology.in/company/GODAVARIB,Godavari Biorefineries Ltd.,Sugar,318.95,N/A,322.95,317.2,408.25,1.74,10,"0
                                %",183.52,22.66 Cr.,654.06 Cr.,-,2.06,-16.24
https://ticker.finology.in/company/VAIBHAVGBL,Vaibhav Global Ltd.,Retailing,281.55,N/A,289.8,280,543.05,7.65,2,"2.13
                                %",36.78,56.49 Cr.,96.56 Cr.,57.3 %,5.26,12.1
https://ticker.finology.in/company/MAHLOG,Mahindra Logistics Ltd.,Logistics,384.00,N/A,387.55,379.05,554.05,4.11,10,"0.65
                                %",93.43,15.33 Cr.,82 Cr.,58.03 %,5.43,1.59
https://ticker.finology.in/company/LINDEINDIA,Linde India Ltd.,Industrial  Gases & Fuels,6144.65,N/A,6218.65,6120,9909,14.77,10,"0.2
                                %",416.06,979.83 Cr.,0 Cr.,75 %,51.29,-11.7
https://ticker.finology.in/company/LLOYDSENT,Lloyds Enterprises Ltd.,Trading,46.99,N/A,48,44.5,54.6,1.01,1,"0.21
                                %",46.54,25.11 Cr.,36.2 Cr.,73.91 %,0.53,367.9
https://ticker.finology.in/company/TVTODAY,TV Today Network Ltd.,TV Broadcasting & Software Production,201.45,N/A,203.95,198.7,308.15,1.37,5,"4.22
                                %",146.81,249.47 Cr.,0 Cr.,58.45 %,16.8,8.41
https://ticker.finology.in/company/SHALPAINTS,Shalimar Paints Ltd.,Paints,128.00,N/A,130.65,128,225.65,4.82,2,"0
                                %",26.55,56.13 Cr.,103.2 Cr.,75.73 %,-10.09,10.56
https://ticker.finology.in/company/MAXHEALTH,Max Healthcare Institute Ltd.,Hospital & Healthcare Services,1128.20,N/A,1169.3,1121.25,1215,13.8,10,"0.13
                                %",81.73,720.04 Cr.,340.69 Cr.,23.74 %,8.08,22.93
https://ticker.finology.in/company/WAAREEENER,Waaree Energies Ltd.,Electric Equipment,2789.60,N/A,2850,2783,3740.75,8.76,10,"0
                                %",318.62,3615.99 Cr.,276 Cr.,64.3 %,39.97,64.06
https://ticker.finology.in/company/ANDHRAPAP,Andhra Paper Ltd.,Paper & Paper Products,95.26,N/A,96.53,94,129.85,0.98,2,"2.1
                                %",97.67,26.26 Cr.,108.06 Cr.,72.45 %,9.57,-14.16
https://ticker.finology.in/company/BALKRISIND,Balkrishna Industries Ltd.,Tyres & Allied,2868.45,N/A,2892.5,2831.5,3377.95,5.9,2,"0.7
                                %",486.47,52.76 Cr.,3036.89 Cr.,58.29 %,83.64,-5.22
https://ticker.finology.in/company/SPCENET,Spacenet Enterprises India Ltd.,Trading,20.93,N/A,21,20.6,39.4,10.07,1,"0
                                %",2.08,5.28 Cr.,0.31 Cr.,15.67 %,0.08,-27.74
https://ticker.finology.in/company/KDDL,KDDL Ltd.,Watches & Accessories,2978.85,N/A,3057.3,2975.95,3801.5,11.93,10,"2.08
                                %",249.68,141.97 Cr.,67.69 Cr.,50.43 %,174.5,15.03
https://ticker.finology.in/company/THEJO,Thejo Engineering Ltd.,Engineering,2098.90,N/A,2104.95,2055,3707.9,9.54,10,"0.14
                                %",219.98,35.94 Cr.,8.65 Cr.,53.63 %,38.57,17.7
https://ticker.finology.in/company/DEEDEV,Dee Development Engineers Ltd,Engineering - Industrial Equipments,315.80,N/A,320.65,314.1,400,2.7,10,"0
                                %",116.98,32.31 Cr.,360.69 Cr.,70.17 %,2.87,28.2
https://ticker.finology.in/company/KBCGLOBAL,KBC Global Ltd.,Construction - Real Estate,1.90,N/A,2.05,1.88,2.65,0.4,1,"0
                                %",4.81,3.77 Cr.,75.86 Cr.,1.27 %,-0.2,-80.95
https://ticker.finology.in/company/RIIL,Reliance Industrial Infrastructure Ltd.,Engineering - Construction,1049.70,N/A,1056.75,1042.85,1604,3.69,10,"0.33
                                %",284.25,1.05 Cr.,0 Cr.,45.43 %,6.91,-14.64
https://ticker.finology.in/company/SWANENERGY,Swan Energy Ltd.,Textile,737.95,N/A,745.95,708.8,809.7,5.07,1,"0.01
                                %",145.64,1068.04 Cr.,382.72 Cr.,53.96 %,0.16,-29.5
https://ticker.finology.in/company/PAGEIND,Page Industries Ltd.,Textile,46988.35,N/A,47478.2,46499.8,49933.15,35.17,10,"0.79
                                %",1335.92,321.05 Cr.,0 Cr.,44.29 %,556.79,-2.05
https://ticker.finology.in/company/UGARSUGAR,The Ugar Sugar Works Ltd.,Sugar,70.42,N/A,71.89,69.86,99.33,4.98,1,"0.36
                                %",14.13,40.62 Cr.,513.61 Cr.,44.35 %,-0.74,-35.84
https://ticker.finology.in/company/JSWENERGY,JSW Energy Ltd.,Power Generation/Distribution,625.05,N/A,640.95,623.05,804.95,5.12,10,"0.32
                                %",122.14,830.52 Cr.,7004.98 Cr.,69.32 %,6.48,-10.63
https://ticker.finology.in/company/EKC,Everest Kanto Cylinder Ltd.,Engineering - Industrial Equipments,188.35,N/A,191,185.8,231.5,2.93,2,"0.37
                                %",64.35,26.91 Cr.,1.57 Cr.,67.39 %,4.92,-2.3
https://ticker.finology.in/company/WOCKPHARMA,Wockhardt Ltd.,Pharmaceuticals & Drugs,1477.30,N/A,1497,1445,1536.4,8.68,5,"0
                                %",170.17,486 Cr.,1790 Cr.,51.99 %,-14.16,7.65
https://ticker.finology.in/company/EQUIPPP,Equippp Social Impact Technologies Ltd.,Trading,25.08,N/A,25.25,24.33,36.68,38.17,1,"0
                                %",0.66,0.1 Cr.,1.84 Cr.,89.1 %,0.06,24.32
https://ticker.finology.in/company/CLSEL,Chaman Lal Setia Exports Ltd.,Consumer Food,410.35,N/A,421.3,402.7,442,3.43,2,"0.55
                                %",119.78,67.25 Cr.,175.03 Cr.,74.05 %,22.37,-2.29
https://ticker.finology.in/company/BALRAMCHIN,Balrampur Chini Mills Ltd.,Sugar,520.05,N/A,524.6,516.85,692.85,3.13,1,"0.58
                                %",166.02,2.96 Cr.,2008.25 Cr.,42.9 %,15.79,19.89
https://ticker.finology.in/company/AFIL,Akme Fintrade (India) Ltd.,Finance - NBFC,93.74,N/A,95.9,93.45,134.7,1.12,10,"0
                                %",83.65,72.82 Cr.,18.53 Cr.,41.57 %,4.34,4.75
https://ticker.finology.in/company/SYNCOMF,Syncom Formulations (India) Ltd.,Pharmaceuticals & Drugs,19.86,N/A,20.06,19.65,27.94,5.99,1,"0
                                %",3.32,67.83 Cr.,71.65 Cr.,50.57 %,0.34,15.01
https://ticker.finology.in/company/LICI,Life Insurance Corporation of India,Insurance,887.60,N/A,899,886,1221.5,5.81,10,"1.13
                                %",152.77,34521.05 Cr.,0 Cr.,96.5 %,65.28,11.02
https://ticker.finology.in/company/INFIBEAM,Infibeam Avenues Ltd.,Fintech,26.21,N/A,26.73,25.31,42.5,2.26,1,"0.19
                                %",11.59,597.62 Cr.,0 Cr.,27.43 %,0.56,65.79
https://ticker.finology.in/company/PDMJEPAPER,Pudumjee Paper Products Ltd.,Paper & Paper Products,193.75,N/A,205.1,192.05,232.15,3.37,1,"0.31
                                %",57.52,7.38 Cr.,16.97 Cr.,71.31 %,13.33,3.46
https://ticker.finology.in/company/HFCL,HFCL Ltd.,Telecom-Infrastructure,112.95,N/A,116.65,112.55,171,4.01,1,"0.18
                                %",28.15,318.27 Cr.,819.07 Cr.,36.24 %,2.65,-7.3
https://ticker.finology.in/company/ADANIGREEN,Adani Green Energy Ltd.,Power Generation/Distribution,1053.75,N/A,1076.7,1044.05,2173.65,22.05,10,"0
                                %",47.8,6076 Cr.,23085 Cr.,60.94 %,-0.45,57.31
https://ticker.finology.in/company/CENTEXT,Century Extrusions Ltd.,Aluminium & Aluminium Products,24.66,N/A,25.74,24.6,32.39,2.53,1,"0
                                %",9.76,16.13 Cr.,48.07 Cr.,52.04 %,0.99,0.83
https://ticker.finology.in/company/FIRSTCRY,Brainbees Solutions Ltd.,e-Commerce,633.35,N/A,650.35,625.15,734.25,5.59,2,"0
                                %",113.31,227.23 Cr.,0 Cr.,0 %,-1.2,-14.9
https://ticker.finology.in/company/AHL,Abans Holdings Ltd.,Finance - NBFC,262.05,N/A,277.85,262.05,625,10.29,2,"0
                                %",25.47,14.57 Cr.,-6.72 Cr.,72.02 %,-1.51,612.21
